study_id,series_id,general_path_to_Axial,general_path_to_Sagittal_T1,general_path_to_Sagittal_T2
3759970625,3054919422,train_images/3759970625/3054919422,train_images/3759970625/1002642419,train_images/3759970625/3387187524
3760831283,1580868138,train_images/3760831283/1580868138,train_images/3760831283/2405003641,train_images/3760831283/2694155146
3762703235,3113516564,train_images/3762703235/3113516564,train_images/3762703235/3228377657,train_images/3762703235/3997674421
3764335465,2363215086,train_images/3764335465/2363215086,train_images/3764335465/821362239,train_images/3764335465/3569814659
3768387090,2384048787,train_images/3768387090/2384048787,train_images/3768387090/1036019370,train_images/3768387090/2448118532
3771340895,3977396907,train_images/3771340895/3977396907,train_images/3771340895/812980002,train_images/3771340895/2099122798
3772850329,1367398886,train_images/3772850329/1367398886,train_images/3772850329/325138841,train_images/3772850329/1911787323
3777149998,656847505,train_images/3777149998/656847505,train_images/3777149998/735583429,train_images/3777149998/3550597941
3777295871,2369952823,train_images/3777295871/2369952823,train_images/3777295871/3190524416,train_images/3777295871/1394670896
3781188430,4237170456,train_images/3781188430/4237170456,train_images/3781188430/2914998765,train_images/3781188430/2968472419
3798996852,294980181,train_images/3798996852/294980181,train_images/3798996852/1476096578,train_images/3798996852/94142574
3801228235,929952248,train_images/3801228235/929952248,train_images/3801228235/3831842899,train_images/3801228235/2077003573
3804922515,1539350650,train_images/3804922515/1539350650,train_images/3804922515/1407723257,train_images/3804922515/1524420711
3806398445,1869464994,train_images/3806398445/1869464994,train_images/3806398445/1304873319,train_images/3806398445/3648738029
3808402167,2519512892,train_images/3808402167/2519512892,train_images/3808402167/880981020,train_images/3808402167/2291151159
3817394595,2770051674,train_images/3817394595/2770051674,train_images/3817394595/990175634,train_images/3817394595/3450936934
3819260179,4033106969,train_images/3819260179/4033106969,train_images/3819260179/2057447035,train_images/3819260179/1735851779
3819294762,2685418524,train_images/3819294762/2685418524,train_images/3819294762/4085103037,train_images/3819294762/3852282742
3819333775,2082897253,train_images/3819333775/2082897253,train_images/3819333775/752957686,train_images/3819333775/3460230286
3824003946,1823339975,train_images/3824003946/1823339975,train_images/3824003946/3511463550,train_images/3824003946/2295292164
3824720894,1624972005,train_images/3824720894/1624972005,train_images/3824720894/4259273683,train_images/3824720894/691961783
3828017267,1477080603,train_images/3828017267/1477080603,train_images/3828017267/3343226405,train_images/3828017267/1300874959
3829861425,182244478,train_images/3829861425/182244478,train_images/3829861425/2868664579,train_images/3829861425/1117644167
3832728523,2593614487,train_images/3832728523/2593614487,train_images/3832728523/1518384550,train_images/3832728523/3224695688
3832874334,107786034,train_images/3832874334/107786034,train_images/3832874334/3671717022,train_images/3832874334/1389877482
3835824946,984461872,train_images/3835824946/984461872,train_images/3835824946/4272724827,train_images/3835824946/4258105030
3836739612,2363569013,train_images/3836739612/2363569013,train_images/3836739612/403311578,train_images/3836739612/401031234
3836986623,580368365,train_images/3836986623/580368365,train_images/3836986623/3641227326,train_images/3836986623/1810746857
3837345060,847344271,train_images/3837345060/847344271,train_images/3837345060/3336790142,train_images/3837345060/2117387305
3839670742,3554172667,train_images/3839670742/3554172667,train_images/3839670742/2126962088,train_images/3839670742/2482280239
3844140983,1729011883,train_images/3844140983/1729011883,train_images/3844140983/2172418337,train_images/3844140983/448411468
3847067228,52042912,train_images/3847067228/52042912,train_images/3847067228/2371215172,train_images/3847067228/10294787
3847808992,2547845651,train_images/3847808992/2547845651,train_images/3847808992/3843187790,train_images/3847808992/2709176468
3848110185,559459964,train_images/3848110185/559459964,train_images/3848110185/558524651,train_images/3848110185/620619222
3850173026,1246583637,train_images/3850173026/1246583637,train_images/3850173026/1575900265,train_images/3850173026/833184386
3850799893,4154706253,train_images/3850799893/4154706253,train_images/3850799893/3095096128,train_images/3850799893/583003745
3852140407,101608209,train_images/3852140407/101608209,train_images/3852140407/2597842871,train_images/3852140407/1506846067
3853089836,43123927,train_images/3853089836/43123927,train_images/3853089836/3151879788,train_images/3853089836/876411051
3856886497,3369146383,train_images/3856886497/3369146383,train_images/3856886497/3544030008,train_images/3856886497/2401411390
3857195576,1625004508,train_images/3857195576/1625004508,train_images/3857195576/1959704736,train_images/3857195576/3326267194
3859825215,2637575069,train_images/3859825215/2637575069,train_images/3859825215/3632938463,train_images/3859825215/4060210583
3860632686,4123100497,train_images/3860632686/4123100497,train_images/3860632686/4291757206,train_images/3860632686/918716079
3864502208,2756384360,train_images/3864502208/2756384360,train_images/3864502208/3843036385,train_images/3864502208/1992579242
3865855500,1594479318,train_images/3865855500/1594479318,train_images/3865855500/291460631,train_images/3865855500/2329409299
3867046855,3911532570,train_images/3867046855/3911532570,train_images/3867046855/524901572,train_images/3867046855/35950467
3868064745,27558528,train_images/3868064745/27558528,train_images/3868064745/735573051,train_images/3868064745/215527130
3870876550,2056948015,train_images/3870876550/2056948015,train_images/3870876550/3250662416,train_images/3870876550/3629857007
3870889542,3828297759,train_images/3870889542/3828297759,train_images/3870889542/1469998538,train_images/3870889542/1025648500
3871485386,1946281771,train_images/3871485386/1946281771,train_images/3871485386/2006212660,train_images/3871485386/4236042856
3872005714,1493438155,train_images/3872005714/1493438155,train_images/3872005714/816578444,train_images/3872005714/417161187
3873246148,1849086411,train_images/3873246148/1849086411,train_images/3873246148/641885340,train_images/3873246148/3679197268
3874931042,579985149,train_images/3874931042/579985149,train_images/3874931042/1920249632,train_images/3874931042/369115010
3876649184,1841241826,train_images/3876649184/1841241826,train_images/3876649184/3899311701,train_images/3876649184/755759274
3877379146,2176119767,train_images/3877379146/2176119767,train_images/3877379146/537557791,train_images/3877379146/1592997960
3878157863,1928437113,train_images/3878157863/1928437113,train_images/3878157863/2800598000,train_images/3878157863/2379650996
3880626718,209438270,train_images/3880626718/209438270,train_images/3880626718/1310605220,train_images/3880626718/3310417418
3881903999,486946170,train_images/3881903999/486946170,train_images/3881903999/196532989,train_images/3881903999/2633559573
3882109306,367283174,train_images/3882109306/367283174,train_images/3882109306/1252276524,train_images/3882109306/2634859914
3882759508,1955081453,train_images/3882759508/1955081453,train_images/3882759508/285021409,train_images/3882759508/963820603
3883329784,2484976393,train_images/3883329784/2484976393,train_images/3883329784/1644786932,train_images/3883329784/3075963303
3884015124,1519537115,train_images/3884015124/1519537115,train_images/3884015124/3271180253,train_images/3884015124/2094103208
3885334932,4045988081,train_images/3885334932/4045988081,train_images/3885334932/3528784967,train_images/3885334932/2823663500
3887124538,619135350,train_images/3887124538/619135350,train_images/3887124538/371360631,train_images/3887124538/2114930446
3889130987,423482141,train_images/3889130987/423482141,train_images/3889130987/53571663,train_images/3889130987/2902351293
3889278475,818531652,train_images/3889278475/818531652,train_images/3889278475/1783987317,train_images/3889278475/1882440493
3890197820,2822264879,train_images/3890197820/2822264879,train_images/3890197820/315380802,train_images/3890197820/2342613121
3892114403,834380602,train_images/3892114403/834380602,train_images/3892114403/4017753326,train_images/3892114403/1238855961
3895795003,4117993048,train_images/3895795003/4117993048,train_images/3895795003/1396013657,train_images/3895795003/4014059471
3899311713,2176999710,train_images/3899311713/2176999710,train_images/3899311713/3143836627,train_images/3899311713/302433859
3899533504,1210755552,train_images/3899533504/1210755552,train_images/3899533504/1997776285,train_images/3899533504/3433061877
3902887884,2022422984,train_images/3902887884/2022422984,train_images/3902887884/4282493649,train_images/3902887884/3695501983
3906279426,3512573794,train_images/3906279426/3512573794,train_images/3906279426/1571543396,train_images/3906279426/3640628768
3912497560,360992524,train_images/3912497560/360992524,train_images/3912497560/2827806606,train_images/3912497560/354120796
3915658415,2108452103,train_images/3915658415/2108452103,train_images/3915658415/2292254466,train_images/3915658415/1270884287
3916646233,769229226,train_images/3916646233/769229226,train_images/3916646233/2555697988,train_images/3916646233/3303873580
3919334786,59089913,train_images/3919334786/59089913,train_images/3919334786/2619019340,train_images/3919334786/638628004
3919969802,3577941167,train_images/3919969802/3577941167,train_images/3919969802/492269318,train_images/3919969802/3766366404
3922074884,1280331258,train_images/3922074884/1280331258,train_images/3922074884/3753272699,train_images/3922074884/1915960810
3924490793,1212274125,train_images/3924490793/1212274125,train_images/3924490793/2841709587,train_images/3924490793/465758709
3930841971,2216414062,train_images/3930841971/2216414062,train_images/3930841971/3899766319,train_images/3930841971/3181148791
3931051195,3679343192,train_images/3931051195/3679343192,train_images/3931051195/2819947057,train_images/3931051195/3232004939
3934148010,121050567,train_images/3934148010/121050567,train_images/3934148010/3625340069,train_images/3934148010/668512855
3936691827,124013526,train_images/3936691827/124013526,train_images/3936691827/3327888902,train_images/3936691827/3046865229
3941522676,1345677173,train_images/3941522676/1345677173,train_images/3941522676/3412157171,train_images/3941522676/497456191
3942485002,2523107920,train_images/3942485002/2523107920,train_images/3942485002/4127200281,train_images/3942485002/1223783146
